ground_truth,cpu_percent,memory_percent,memory_available_mb,disk_write_mbps,z_cpu,z_mem,z_memavl,z_disk,rolling_mean_cpu,cpu_rate_of_change,mem_drop_rate,disk_burst_flag,pem_score,pem_status,md_score,md_status,fault_type,severity_level
1,29.8,68.4,5049.7,201.775,0.4244,2.2939,2.2794,28.2044,29.48,0.2,-424.3,0,8.0237,ANOMALY,30.999,ANOMALY,CPU + Disk,CRITICAL
1,27.6,68.6,5023.2,206.064,0.2377,2.2333,2.2293,28.8198,29.44,-2.2,26.5,0,8.0817,ANOMALY,31.7022,ANOMALY,CPU + Disk,CRITICAL
1,31.8,68.9,4974.5,214.214,0.5942,2.1424,2.1371,29.9891,29.48,4.2,48.7,0,8.4848,ANOMALY,32.8232,ANOMALY,CPU + Disk,CRITICAL
1,30.9,70.1,4785.4,239.469,0.5178,1.7788,1.7793,33.6125,29.94,-0.9,189.1,0,9.233,ANOMALY,36.7837,ANOMALY,CPU + Disk,CRITICAL
1,28.5,70.6,4710.6,212.962,0.3141,1.6273,1.6377,29.8095,29.72,-2.4,74.8,0,8.1512,ANOMALY,32.7056,ANOMALY,CPU + Disk,CRITICAL
1,31.0,70.4,4741.6,192.021,0.5263,1.6879,1.6964,26.805,29.96,2.5,-31.0,0,7.5055,ANOMALY,29.3238,ANOMALY,CPU + Disk,CRITICAL
1,28.3,70.2,4761.1,193.323,0.2971,1.7485,1.7333,26.9918,30.1,-2.7,-19.5,0,7.4788,ANOMALY,29.6781,ANOMALY,CPU + Disk,CRITICAL
1,29.8,70.2,4776.7,195.808,0.4244,1.7485,1.7628,27.3484,29.7,1.5,-15.6,0,7.6238,ANOMALY,29.9952,ANOMALY,CPU + Disk,CRITICAL
1,30.5,70.2,4765.9,198.745,0.4839,1.7485,1.7423,27.7697,29.62,0.7,10.8,0,7.748,ANOMALY,30.4024,ANOMALY,CPU + Disk,CRITICAL
1,28.9,69.9,4817.7,185.39,0.348,1.8394,1.8404,25.8537,29.7,-1.6,-51.8,0,7.2468,ANOMALY,28.3596,ANOMALY,CPU + Disk,CRITICAL
1,32.1,69.6,4861.7,192.298,0.6197,1.9303,1.9236,26.8448,29.92,3.2,-44.0,0,7.6347,ANOMALY,29.3516,ANOMALY,CPU + Disk,CRITICAL
1,29.7,69.9,4817.9,183.294,0.416,1.8394,1.8408,25.5529,30.2,-2.4,43.8,0,7.1989,ANOMALY,28.0014,ANOMALY,CPU + Disk,CRITICAL
1,28.5,70.5,4715.6,220.19,0.3141,1.6576,1.6472,30.8465,29.94,-1.2,102.3,0,8.4174,ANOMALY,33.8554,ANOMALY,CPU + Disk,CRITICAL
1,31.2,72.0,4476.9,240.478,0.5433,1.203,1.1954,33.7572,30.08,2.7,238.7,0,9.0777,ANOMALY,36.9014,ANOMALY,CPU + Disk,CRITICAL
1,28.4,69.3,4907.6,206.148,0.3056,2.0212,2.0105,28.8319,29.98,-2.8,-430.7,0,8.0376,ANOMALY,31.6869,ANOMALY,CPU + Disk,CRITICAL
1,30.6,69.9,4814.9,214.333,0.4924,1.8394,1.8351,30.0062,29.68,2.2,92.7,0,8.3423,ANOMALY,32.853,ANOMALY,CPU + Disk,CRITICAL
1,30.1,70.3,4758.1,207.013,0.4499,1.7182,1.7276,28.956,29.76,-0.5,56.8,0,8.0236,ANOMALY,31.7177,ANOMALY,CPU + Disk,CRITICAL
1,28.9,69.6,4862.2,182.501,0.348,1.9303,1.9246,25.4392,29.84,-1.2,-104.1,0,7.1746,ANOMALY,27.925,ANOMALY,CPU + Disk,CRITICAL
1,31.3,69.4,4891.3,192.601,0.5518,1.9909,1.9797,26.8882,29.86,2.4,-29.1,0,7.6396,ANOMALY,29.4539,ANOMALY,CPU + Disk,CRITICAL
1,29.2,69.5,4876.3,196.406,0.3735,1.9606,1.9513,27.4341,30.02,-2.1,15.0,0,7.6941,ANOMALY,30.1149,ANOMALY,CPU + Disk,CRITICAL
1,29.9,72.1,4467.9,198.172,0.4329,1.1727,1.1784,27.6875,29.88,0.7,408.4,0,7.5075,ANOMALY,30.2761,ANOMALY,CPU + Disk,CRITICAL
1,30.7,72.2,4452.3,189.019,0.5008,1.1424,1.1489,26.3743,30.0,0.8,15.6,0,7.196,ANOMALY,28.8067,ANOMALY,CPU + Disk,CRITICAL
1,28.5,69.3,4908.9,195.172,0.3141,2.0212,2.013,27.2571,29.92,-2.2,-456.6,0,7.6473,ANOMALY,29.9483,ANOMALY,CPU + Disk,CRITICAL
1,31.1,70.8,4664.9,245.212,0.5348,1.5667,1.5512,34.4364,29.88,2.6,244.0,0,9.3714,ANOMALY,37.7133,ANOMALY,CPU + Disk,CRITICAL
1,28.9,71.9,4503.3,229.23,0.348,1.2333,1.2454,32.1435,29.82,-2.2,161.6,0,8.611,ANOMALY,35.221,ANOMALY,CPU + Disk,CRITICAL
1,28.3,72.0,4475.9,206.238,0.2971,1.203,1.1936,28.8448,29.5,-0.6,27.4,0,7.7511,ANOMALY,31.6287,ANOMALY,CPU + Disk,CRITICAL
1,30.5,72.3,4437.8,194.528,0.4839,1.1121,1.1215,27.1647,29.46,2.2,38.1,0,7.3773,ANOMALY,29.6862,ANOMALY,CPU + Disk,CRITICAL
1,29.2,71.9,4492.7,183.659,0.3735,1.2333,1.2253,25.6053,29.6,-1.3,-54.9,0,6.9824,ANOMALY,28.04,ANOMALY,CPU + Disk,CRITICAL
1,30.3,72.1,4465.0,201.45,0.4669,1.1727,1.1729,28.1578,29.44,1.1,27.7,0,7.6367,ANOMALY,30.7739,ANOMALY,CPU + Disk,CRITICAL
1,30.2,71.8,4509.6,191.529,0.4584,1.2636,1.2573,26.7344,29.7,-0.1,-44.6,0,7.3092,ANOMALY,29.2369,ANOMALY,CPU + Disk,CRITICAL
1,28.7,71.5,4565.9,184.273,0.3311,1.3545,1.3639,25.6934,29.78,-1.5,-56.3,0,7.0332,ANOMALY,28.1601,ANOMALY,CPU + Disk,CRITICAL
1,31.4,71.0,4639.7,180.707,0.5603,1.5061,1.5035,25.1818,29.96,2.7,-73.8,0,7.0467,ANOMALY,27.503,ANOMALY,CPU + Disk,CRITICAL
1,29.3,71.7,4527.1,214.327,0.382,1.2939,1.2904,30.0053,29.98,-2.1,112.6,0,8.107,ANOMALY,32.8511,ANOMALY,CPU + Disk,CRITICAL
1,32.4,73.0,4315.5,230.678,0.6452,0.9,0.89,32.3512,30.4,3.1,211.6,0,8.6609,ANOMALY,35.3054,ANOMALY,CPU + Disk,CRITICAL
1,30.2,71.2,4613.8,232.321,0.4584,1.4455,1.4545,32.5869,30.4,-2.2,-298.3,0,8.8392,ANOMALY,35.6668,ANOMALY,CPU + Disk,CRITICAL
1,29.4,71.7,4525.4,211.107,0.3905,1.2939,1.2872,29.5433,30.54,-0.8,88.4,0,7.9949,ANOMALY,32.3497,ANOMALY,CPU + Disk,CRITICAL
1,30.8,70.8,4675.8,175.323,0.5093,1.5667,1.5718,24.4093,30.42,1.4,-150.4,0,6.8562,ANOMALY,26.6859,ANOMALY,CPU + Disk,CRITICAL
1,28.9,70.4,4741.6,188.409,0.348,1.6879,1.6964,26.2868,30.34,-1.9,-65.8,0,7.3046,ANOMALY,28.832,ANOMALY,CPU + Disk,CRITICAL
1,29.8,70.0,4806.5,190.996,0.4244,1.8091,1.8192,26.658,29.82,0.9,-64.9,0,7.471,ANOMALY,29.2247,ANOMALY,CPU + Disk,CRITICAL
1,31.3,70.6,4708.6,195.147,0.5518,1.6273,1.6339,27.2535,30.04,1.5,97.9,0,7.606,ANOMALY,29.7927,ANOMALY,CPU + Disk,CRITICAL
1,28.6,70.1,4782.9,195.72,0.3226,1.7788,1.7745,27.3357,29.88,-2.7,-74.3,0,7.5855,ANOMALY,29.9939,ANOMALY,CPU + Disk,CRITICAL
1,29.9,72.9,4333.0,194.715,0.4329,0.9303,0.9231,27.1915,29.7,1.3,449.9,0,7.2966,ANOMALY,29.7279,ANOMALY,CPU + Disk,CRITICAL
1,29.3,70.2,4765.9,201.533,0.382,1.7485,1.7423,28.1697,29.78,-0.6,-432.9,0,7.8072,ANOMALY,30.8843,ANOMALY,CPU + Disk,CRITICAL
1,28.3,71.1,4621.5,226.002,0.2971,1.4758,1.4691,31.6803,29.48,-1.0,144.4,0,8.5554,ANOMALY,34.7474,ANOMALY,CPU + Disk,CRITICAL
1,31.1,72.5,4395.1,244.092,0.5348,1.0515,1.0406,34.2758,29.44,2.8,226.4,0,9.1509,ANOMALY,37.4769,ANOMALY,CPU + Disk,CRITICAL
1,27.9,72.6,4386.0,193.858,0.2632,1.0212,1.0234,27.0686,29.3,-3.2,9.1,0,7.2306,ANOMALY,29.6551,ANOMALY,CPU + Disk,CRITICAL
1,29.3,72.5,4407.4,196.195,0.382,1.0515,1.0639,27.4039,29.18,1.4,-21.4,0,7.3761,ANOMALY,29.9996,ANOMALY,CPU + Disk,CRITICAL
1,29.8,72.4,4410.4,192.869,0.4244,1.0818,1.0696,26.9267,29.28,0.5,-3.0,0,7.2801,ANOMALY,29.4775,ANOMALY,CPU + Disk,CRITICAL
1,28.5,72.2,4456.1,189.625,0.3141,1.1424,1.1561,26.4613,29.32,-1.3,-45.7,0,7.1456,ANOMALY,29.0102,ANOMALY,CPU + Disk,CRITICAL
1,30.9,72.5,4404.8,206.42,0.5178,1.0515,1.059,28.8709,29.28,2.4,51.3,0,7.7955,ANOMALY,31.5319,ANOMALY,CPU + Disk,CRITICAL
1,28.7,72.9,4329.1,202.947,0.3311,0.9303,0.9158,28.3726,29.44,-2.2,75.7,0,7.5512,ANOMALY,31.1079,ANOMALY,CPU + Disk,CRITICAL
1,29.9,72.9,4333.4,202.759,0.4329,0.9303,0.9239,28.3456,29.56,1.2,-4.3,0,7.5852,ANOMALY,30.9908,ANOMALY,CPU + Disk,CRITICAL
1,31.0,72.4,4419.8,182.239,0.5263,1.0818,1.0874,25.4016,29.8,1.1,-86.4,0,6.9415,ANOMALY,27.7226,ANOMALY,CPU + Disk,CRITICAL
1,27.7,73.0,4322.0,221.116,0.2462,0.9,0.9023,30.9793,29.64,-3.3,97.8,0,8.1591,ANOMALY,33.9449,ANOMALY,CPU + Disk,CRITICAL
1,32.3,73.5,4246.8,217.436,0.6367,0.7485,0.76,30.4514,29.92,4.6,75.2,0,8.1335,ANOMALY,33.2054,ANOMALY,CPU + Disk,CRITICAL
1,30.0,73.6,4222.3,194.958,0.4414,0.7182,0.7136,27.2264,30.18,-2.3,24.5,0,7.2345,ANOMALY,29.7397,ANOMALY,CPU + Disk,CRITICAL
1,28.4,73.5,4234.5,191.126,0.3056,0.7485,0.7367,26.6766,29.88,-1.6,-12.2,0,7.0534,ANOMALY,29.2306,ANOMALY,CPU + Disk,CRITICAL
1,31.0,73.9,4176.2,197.941,0.5263,0.6273,0.6264,27.6544,29.88,2.6,58.3,0,7.3437,ANOMALY,30.1597,ANOMALY,CPU + Disk,CRITICAL
1,28.6,73.8,4192.6,196.864,0.3226,0.6576,0.6574,27.4999,30.06,-2.4,-16.4,0,7.2342,ANOMALY,30.079,ANOMALY,CPU + Disk,CRITICAL
1,30.1,73.7,4203.5,193.936,0.4499,0.6879,0.6781,27.0798,29.62,1.5,-10.9,0,7.1907,ANOMALY,29.5952,ANOMALY,CPU + Disk,CRITICAL
1,30.5,73.4,4256.6,206.686,0.4839,0.7788,0.7786,28.909,29.72,0.4,-53.1,0,7.6934,ANOMALY,31.5633,ANOMALY,CPU + Disk,CRITICAL
1,28.6,71.2,4606.0,200.617,0.3226,1.4455,1.4398,28.0383,29.76,-1.9,-349.4,0,7.6445,ANOMALY,30.7378,ANOMALY,CPU + Disk,CRITICAL
1,30.8,72.3,4434.0,227.396,0.5093,1.1121,1.1143,31.8803,29.72,2.2,172.0,0,8.5638,ANOMALY,34.8341,ANOMALY,CPU + Disk,CRITICAL
1,30.3,73.5,4239.2,239.699,0.4669,0.7485,0.7456,33.6455,30.06,-0.5,194.8,0,8.8601,ANOMALY,36.7702,ANOMALY,CPU + Disk,CRITICAL
1,29.9,74.2,4121.7,222.789,0.4329,0.5364,0.5233,31.2194,30.02,-0.4,117.5,0,8.1657,ANOMALY,34.1524,ANOMALY,CPU + Disk,CRITICAL
1,30.3,71.7,4531.4,198.103,0.4669,1.2939,1.2986,27.6776,29.98,0.4,-409.7,0,7.5607,ANOMALY,30.2591,ANOMALY,CPU + Disk,CRITICAL
1,28.7,74.2,4123.0,201.343,0.3311,0.5364,0.5257,28.1425,30.0,-1.6,408.4,0,7.3558,ANOMALY,30.8084,ANOMALY,CPU + Disk,CRITICAL
1,31.0,71.3,4594.1,194.776,0.5263,1.4152,1.4172,27.2003,30.04,2.3,-471.1,0,7.5066,ANOMALY,29.7186,ANOMALY,CPU + Disk,CRITICAL
1,29.0,71.2,4614.7,197.93,0.3565,1.4455,1.4562,27.6528,29.78,-2.0,-20.6,0,7.5655,ANOMALY,30.3096,ANOMALY,CPU + Disk,CRITICAL
1,28.9,74.2,4129.0,196.211,0.348,0.5364,0.5371,27.4062,29.58,-0.1,485.7,0,7.1787,ANOMALY,29.9573,ANOMALY,CPU + Disk,CRITICAL
1,31.4,73.7,4205.2,190.59,0.5603,0.6879,0.6813,26.5997,29.8,2.5,-76.2,0,7.1148,ANOMALY,29.0064,ANOMALY,CPU + Disk,CRITICAL
1,28.1,71.4,4581.2,198.759,0.2801,1.3848,1.3928,27.7717,29.68,-3.3,-376.0,0,7.5424,ANOMALY,30.4574,ANOMALY,CPU + Disk,CRITICAL
1,29.9,72.3,4438.4,226.903,0.4329,1.1121,1.1226,31.8096,29.46,1.8,142.8,0,8.5185,ANOMALY,34.8035,ANOMALY,CPU + Disk,CRITICAL
1,29.5,73.2,4285.7,222.196,0.399,0.8394,0.8336,31.1343,29.56,-0.4,152.7,0,8.237,ANOMALY,34.0568,ANOMALY,CPU + Disk,CRITICAL
1,28.2,74.4,4089.4,236.601,0.2886,0.4758,0.4621,33.201,29.42,-1.3,196.3,0,8.5822,ANOMALY,36.3888,ANOMALY,CPU + Disk,CRITICAL
1,31.5,73.6,4230.3,198.599,0.5688,0.7182,0.7288,27.7488,29.44,3.3,-140.9,0,7.4198,ANOMALY,30.2657,ANOMALY,CPU + Disk,CRITICAL
1,28.6,74.3,4116.4,193.176,0.3226,0.5061,0.5132,26.9707,29.54,-2.9,113.9,0,7.0513,ANOMALY,29.4939,ANOMALY,CPU + Disk,CRITICAL
1,29.0,74.2,4129.4,192.999,0.3565,0.5364,0.5378,26.9453,29.36,0.4,-13.0,0,7.0672,ANOMALY,29.4475,ANOMALY,CPU + Disk,CRITICAL
1,30.8,74.1,4137.0,190.876,0.5093,0.5667,0.5522,26.6407,29.62,1.8,-7.6,0,7.0622,ANOMALY,29.1115,ANOMALY,CPU + Disk,CRITICAL
1,28.6,74.1,4145.4,195.842,0.3226,0.5667,0.5681,27.3532,29.7,-2.2,-8.4,0,7.1662,ANOMALY,29.9116,ANOMALY,CPU + Disk,CRITICAL
1,31.2,74.1,4145.5,200.763,0.5433,0.5667,0.5683,28.0593,29.64,2.6,-0.1,0,7.431,ANOMALY,30.5913,ANOMALY,CPU + Disk,CRITICAL
1,29.2,73.9,4175.8,192.902,0.3735,0.6273,0.6256,26.9314,29.76,-2.0,-30.3,0,7.1018,ANOMALY,29.4332,ANOMALY,CPU + Disk,CRITICAL
1,28.9,74.4,4102.1,215.353,0.348,0.4758,0.4862,30.1525,29.74,-0.3,73.7,0,7.8475,ANOMALY,32.9804,ANOMALY,CPU + Disk,CRITICAL
1,30.7,74.8,4031.1,216.011,0.5008,0.3545,0.3518,30.2469,29.72,1.8,71.0,0,7.8861,ANOMALY,33.0043,ANOMALY,CPU + Disk,CRITICAL
1,30.0,72.2,4448.5,205.816,0.4414,1.1424,1.1417,28.7842,30.0,-0.7,-417.4,0,7.7724,ANOMALY,31.4703,ANOMALY,CPU + Disk,CRITICAL
1,30.7,72.7,4376.0,211.66,0.5008,0.9909,1.0045,29.6227,29.9,0.7,72.5,0,7.9576,ANOMALY,32.381,ANOMALY,CPU + Disk,CRITICAL
1,29.7,72.7,4362.2,205.781,0.416,0.9909,0.9784,28.7792,30.0,-1.0,13.8,0,7.708,ANOMALY,31.507,ANOMALY,CPU + Disk,CRITICAL
1,29.4,72.9,4335.0,194.189,0.3905,0.9303,0.9269,27.1161,30.1,-0.3,27.2,0,7.2608,ANOMALY,29.6514,ANOMALY,CPU + Disk,CRITICAL
1,30.1,72.6,4392.0,187.178,0.4499,1.0212,1.0348,26.1102,29.98,0.7,-57.0,0,7.0697,ANOMALY,28.5573,ANOMALY,CPU + Disk,CRITICAL
1,28.9,72.7,4366.6,203.509,0.348,0.9909,0.9867,28.4532,29.76,-1.2,25.4,0,7.5993,ANOMALY,31.1429,ANOMALY,CPU + Disk,CRITICAL
1,29.7,71.8,4510.9,178.342,0.416,1.2636,1.2598,24.8425,29.56,0.8,-144.3,0,6.8193,ANOMALY,27.1736,ANOMALY,CPU + Disk,CRITICAL
1,30.5,72.0,4482.6,198.347,0.4839,1.203,1.2062,27.7126,29.72,0.8,28.3,0,7.5439,ANOMALY,30.2811,ANOMALY,CPU + Disk,CRITICAL
1,28.9,73.0,4328.3,221.91,0.348,0.9,0.9142,31.0933,29.62,-1.6,154.3,0,8.2325,ANOMALY,34.0544,ANOMALY,CPU + Disk,CRITICAL
1,30.6,73.0,4314.9,207.808,0.4924,0.9,0.8889,29.07,29.72,1.7,13.4,0,7.7795,ANOMALY,31.7789,ANOMALY,CPU + Disk,CRITICAL
1,30.9,73.4,4249.0,209.804,0.5178,0.7788,0.7642,29.3564,30.12,0.3,65.9,0,7.8188,ANOMALY,32.0962,ANOMALY,CPU + Disk,CRITICAL
1,28.5,73.4,4259.1,197.821,0.3141,0.7788,0.7833,27.6372,29.88,-2.4,-10.1,0,7.3091,ANOMALY,30.2413,ANOMALY,CPU + Disk,CRITICAL
1,30.9,73.6,4230.5,201.226,0.5178,0.7182,0.7292,28.1257,29.96,2.4,28.6,0,7.4938,ANOMALY,30.702,ANOMALY,CPU + Disk,CRITICAL
1,29.7,72.8,4358.5,163.953,0.416,0.9606,0.9714,22.778,30.12,-1.2,-128.0,0,6.2009,ANOMALY,24.9024,ANOMALY,CPU + Disk,CRITICAL
1,29.6,72.9,4330.1,189.891,0.4075,0.9303,0.9176,26.4994,29.92,-0.1,28.4,0,7.1135,ANOMALY,29.0092,ANOMALY,CPU + Disk,CRITICAL
1,30.4,73.0,4328.0,194.643,0.4754,0.9,0.9137,27.1812,29.82,0.8,2.1,0,7.3053,ANOMALY,29.7105,ANOMALY,CPU + Disk,CRITICAL
1,28.9,72.9,4331.9,193.057,0.348,0.9303,0.921,26.9537,29.9,-1.5,-3.9,0,7.2032,ANOMALY,29.5131,ANOMALY,CPU + Disk,CRITICAL
1,30.3,75.5,3920.8,183.652,0.4669,0.1424,0.1431,25.6043,29.78,1.4,411.1,0,6.6379,ANOMALY,27.9083,ANOMALY,CPU + Disk,CRITICAL
1,29.5,73.7,4212.5,201.415,0.399,0.6879,0.6951,28.1528,29.74,-0.8,-291.7,0,7.4411,ANOMALY,30.769,ANOMALY,CPU + Disk,CRITICAL
1,30.0,73.5,4236.9,220.481,0.4414,0.7485,0.7413,30.8882,29.82,0.5,-24.4,0,8.1606,ANOMALY,33.7679,ANOMALY,CPU + Disk,CRITICAL
1,36.6,74.3,4111.8,218.337,1.0017,0.5061,0.5045,30.5806,31.06,6.6,125.1,0,8.223,ANOMALY,33.1639,ANOMALY,CPU + Disk,CRITICAL
1,28.2,74.7,4053.5,200.49,0.2886,0.3848,0.3942,28.0201,30.92,-8.4,58.3,0,7.2584,ANOMALY,30.6587,ANOMALY,CPU + Disk,CRITICAL
1,31.2,73.6,4231.1,166.238,0.5433,0.7182,0.7303,23.1059,31.1,3.0,-177.6,0,6.2494,ANOMALY,25.1958,ANOMALY,CPU + Disk,CRITICAL
1,29.9,73.4,4255.2,189.043,0.4329,0.7788,0.7759,26.3778,31.18,-1.3,-24.1,0,7.0402,ANOMALY,28.8119,ANOMALY,CPU + Disk,CRITICAL
1,30.3,75.9,3849.6,199.304,0.4669,0.0212,0.0083,27.8499,31.24,0.4,405.6,0,7.1567,ANOMALY,30.4205,ANOMALY,CPU + Disk,CRITICAL
1,31.8,76.0,3845.6,198.714,0.5942,0.0091,0.0008,27.7653,30.28,1.5,4.0,0,7.1822,ANOMALY,30.23,ANOMALY,CPU + Disk,CRITICAL
1,28.7,76.1,3828.9,197.584,0.3311,0.0394,0.0308,27.6032,30.38,-3.1,16.7,0,7.047,ANOMALY,30.1602,ANOMALY,CPU + Disk,CRITICAL
1,29.8,76.2,3814.2,191.136,0.4244,0.0697,0.0586,26.678,30.1,1.1,14.7,0,6.8637,ANOMALY,29.1117,ANOMALY,CPU + Disk,CRITICAL
1,31.0,75.8,3880.6,190.784,0.5263,0.0515,0.067,26.6275,30.32,1.2,-66.4,0,6.8908,ANOMALY,29.0401,ANOMALY,CPU + Disk,CRITICAL
1,28.2,76.3,3798.6,214.481,0.2886,0.1,0.0882,30.0274,29.9,-2.8,82.0,0,7.6573,ANOMALY,32.8459,ANOMALY,CPU + Disk,CRITICAL
1,30.8,73.3,4271.8,199.626,0.5093,0.8091,0.8073,27.8961,29.7,2.6,-473.2,0,7.4609,ANOMALY,30.4449,ANOMALY,CPU + Disk,CRITICAL
1,29.6,73.6,4228.2,201.611,0.4075,0.7182,0.7248,28.1809,29.88,-1.2,43.6,0,7.4619,ANOMALY,30.7969,ANOMALY,CPU + Disk,CRITICAL
1,30.1,76.1,3821.0,187.658,0.4499,0.0394,0.0458,26.1791,29.94,0.5,407.2,0,6.7408,ANOMALY,28.5572,ANOMALY,CPU + Disk,CRITICAL
1,30.0,76.2,3812.3,198.144,0.4414,0.0697,0.0622,27.6835,29.74,-0.1,8.7,0,7.1218,ANOMALY,30.1968,ANOMALY,CPU + Disk,CRITICAL
1,28.9,75.8,3880.0,183.926,0.348,0.0515,0.0659,25.6436,29.88,-1.1,-67.7,0,6.5732,ANOMALY,28.0315,ANOMALY,CPU + Disk,CRITICAL
1,31.7,75.3,3956.8,183.016,0.5857,0.203,0.2112,25.5131,30.06,2.8,-76.8,0,6.6865,ANOMALY,27.768,ANOMALY,CPU + Disk,CRITICAL
1,28.8,75.4,3943.9,195.608,0.3396,0.1727,0.1868,27.3197,29.9,-2.9,12.9,0,7.0311,ANOMALY,29.8766,ANOMALY,CPU + Disk,CRITICAL
1,29.2,75.2,3965.6,188.927,0.3735,0.2333,0.2279,26.3611,29.72,0.4,-21.7,0,6.8213,ANOMALY,28.7972,ANOMALY,CPU + Disk,CRITICAL
1,30.8,75.2,3975.5,191.169,0.5093,0.2333,0.2466,26.6828,29.88,1.6,-9.9,0,6.9607,ANOMALY,29.1048,ANOMALY,CPU + Disk,CRITICAL
1,28.6,73.4,4250.2,153.166,0.3226,0.7788,0.7664,21.2304,29.82,-2.2,-274.7,0,5.7092,ANOMALY,23.2621,ANOMALY,CPU + Disk,CRITICAL
1,30.4,73.8,4196.9,119.025,0.4754,0.6576,0.6656,16.3321,29.56,1.8,53.3,0,4.5061,ANOMALY,17.7787,ANOMALY,CPU + Disk,CRITICAL
1,29.2,73.5,4237.1,186.069,0.3735,0.7485,0.7416,25.9511,29.64,-1.2,-40.2,0,6.8992,ANOMALY,28.3799,ANOMALY,CPU + Disk,CRITICAL
1,30.7,76.4,3772.5,191.085,0.5008,0.1303,0.1376,26.6707,29.94,1.5,464.6,0,6.9162,ANOMALY,29.0754,ANOMALY,CPU + Disk,CRITICAL
1,28.6,76.7,3735.6,194.054,0.3226,0.2212,0.2074,27.0967,29.5,-2.1,36.9,0,6.9806,ANOMALY,29.621,ANOMALY,CPU + Disk,CRITICAL
1,28.4,77.1,3671.8,198.675,0.3056,0.3424,0.3281,27.7597,29.46,-0.2,63.8,0,7.182,ANOMALY,30.3533,ANOMALY,CPU + Disk,CRITICAL
1,30.5,76.8,3709.6,195.02,0.4839,0.2515,0.2566,27.2353,29.48,2.1,-37.8,0,7.0922,ANOMALY,29.6898,ANOMALY,CPU + Disk,CRITICAL
1,30.0,76.6,3752.2,189.222,0.4414,0.1909,0.176,26.4034,29.64,-0.5,-42.6,0,6.8442,ANOMALY,28.8169,ANOMALY,CPU + Disk,CRITICAL
1,31.0,75.7,3892.4,175.121,0.5263,0.0818,0.0893,24.3803,29.7,1.0,-140.2,0,6.3368,ANOMALY,26.543,ANOMALY,CPU + Disk,CRITICAL
1,30.6,76.0,3839.6,204.241,0.4924,0.0091,0.0106,28.5582,30.1,-0.4,52.8,0,7.3402,ANOMALY,31.1363,ANOMALY,CPU + Disk,CRITICAL
1,28.6,75.1,3982.2,232.096,0.3226,0.2636,0.2593,32.5547,30.14,-2.0,-142.6,0,8.36,ANOMALY,35.6146,ANOMALY,CPU + Disk,CRITICAL
1,30.8,74.8,4035.7,213.729,0.5093,0.3545,0.3605,29.9195,30.2,2.2,-53.5,0,7.8098,ANOMALY,32.6382,ANOMALY,CPU + Disk,CRITICAL
1,29.2,75.0,3996.9,194.744,0.3735,0.2939,0.2871,27.1957,30.04,-1.6,38.8,0,7.0512,ANOMALY,29.721,ANOMALY,CPU + Disk,CRITICAL
1,29.5,74.9,4017.3,195.548,0.399,0.3242,0.3257,27.311,29.74,0.3,-20.4,0,7.1013,ANOMALY,29.819,ANOMALY,CPU + Disk,CRITICAL
1,30.5,74.9,4013.7,202.303,0.4839,0.3242,0.3189,28.2802,29.72,1.0,3.6,0,7.3771,ANOMALY,30.859,ANOMALY,CPU + Disk,CRITICAL
1,28.5,75.1,3982.2,193.763,0.3141,0.2636,0.2593,27.0549,29.7,-2.0,31.5,0,6.9816,ANOMALY,29.5821,ANOMALY,CPU + Disk,CRITICAL
1,30.1,75.3,3952.3,185.357,0.4499,0.203,0.2027,25.8489,29.56,1.6,29.9,0,6.7132,ANOMALY,28.1879,ANOMALY,CPU + Disk,CRITICAL
1,29.8,77.6,3582.0,200.028,0.4244,0.4939,0.4981,27.9538,29.68,-0.3,370.3,0,7.3325,ANOMALY,30.495,ANOMALY,CPU + Disk,CRITICAL
1,28.7,77.4,3621.9,178.342,0.3311,0.4333,0.4226,24.8425,29.52,-1.1,-39.9,0,6.4947,ANOMALY,27.1254,ANOMALY,CPU + Disk,CRITICAL
1,31.8,76.7,3726.1,194.852,0.5942,0.2212,0.2254,27.2112,29.78,3.1,-104.2,0,7.1194,ANOMALY,29.6135,ANOMALY,CPU + Disk,CRITICAL
1,28.4,77.2,3650.6,214.193,0.3056,0.3727,0.3682,29.9861,29.76,-3.4,75.5,0,7.7492,ANOMALY,32.769,ANOMALY,CPU + Disk,CRITICAL
1,31.4,74.6,4072.4,197.754,0.5603,0.4152,0.43,27.6275,30.02,3.0,-421.8,0,7.2815,ANOMALY,30.1371,ANOMALY,CPU + Disk,CRITICAL
1,29.2,74.8,4026.1,195.34,0.3735,0.3545,0.3424,27.2812,29.9,-2.2,46.3,0,7.0938,ANOMALY,29.8462,ANOMALY,CPU + Disk,CRITICAL
1,28.8,77.3,3638.0,186.413,0.3396,0.403,0.3921,26.0004,29.92,-0.4,388.1,0,6.777,ANOMALY,28.3931,ANOMALY,CPU + Disk,CRITICAL
1,32.6,76.5,3759.8,164.285,0.6621,0.1606,0.1616,22.8257,30.08,3.8,-121.8,0,6.0278,ANOMALY,24.766,ANOMALY,CPU + Disk,CRITICAL
1,30.9,75.7,3895.6,163.483,0.5178,0.0818,0.0954,22.7106,30.58,-1.7,-135.8,0,5.9182,ANOMALY,24.7424,ANOMALY,CPU + Disk,CRITICAL
1,30.0,75.3,3948.8,188.195,0.4414,0.203,0.1961,26.2561,30.3,-0.9,-53.2,0,6.8116,ANOMALY,28.6571,ANOMALY,CPU + Disk,CRITICAL
